frame,id,x,y,x_offset,y_offset
93,7,1076.52,498.53,21.839999999999918,13.460000000000036
93,8,1065.52,478.16,26.84999999999991,7.759999999999991
93,9,1168.69,582.4,24.690000000000055,26.110000000000014
94,1,1209.38,421.55,12.099999999999909,30.599999999999966
94,2,1135.0,413.24,23.50999999999999,16.139999999999986
94,3,1492.56,437.89,16.789999999999964,19.860000000000014
94,4,1080.11,329.68,18.320000000000164,10.490000000000009
94,5,1214.82,301.77,15.670000000000073,20.610000000000014
94,6,1212.95,313.15,13.879999999999882,17.0
94,7,1076.53,498.55,21.829999999999927,13.45999999999998
94,8,1065.29,478.16,26.840000000000146,7.769999999999982
94,9,1168.45,582.31,24.6099999999999,26.290000000000077
95,1,1209.3,421.71,12.170000000000073,30.600000000000023
95,2,1134.92,413.29,23.419999999999845,16.269999999999982
95,3,1492.59,437.97,16.79000000000019,19.859999999999957
95,4,1080.11,329.6,18.310000000000173,10.529999999999973
95,5,1214.74,301.55,15.700000000000045,20.75
95,6,1212.97,313.08,13.730000000000018,17.090000000000032
95,7,1076.53,498.57,21.839999999999918,13.45999999999998
95,8,1065.05,478.16,26.840000000000146,7.769999999999982
95,9,1168.22,582.21,24.50999999999999,26.480000000000018
96,1,1209.21,421.87,12.25,30.600000000000023
96,2,1134.85,413.34,23.320000000000164,16.410000000000025
96,3,1492.63,438.05,16.789999999999964,19.860000000000014
96,4,1080.11,329.51,18.310000000000173,10.579999999999984
96,5,1214.65,301.34,15.730000000000018,20.880000000000052
96,6,1212.99,313.01,13.579999999999927,17.180000000000007
96,7,1076.54,498.59,21.840000000000146,13.449999999999989
96,8,1064.81,478.17,26.840000000000146,7.759999999999991
96,9,1167.98,582.11,24.430000000000064,26.659999999999968
97,1,1209.13,422.03,12.319999999999936,30.600000000000023
97,2,1134.77,413.39,23.230000000000018,16.54000000000002
97,3,1492.66,438.13,16.789999999999964,19.860000000000014
97,4,1080.11,329.43,18.310000000000173,10.620000000000005
97,5,1214.57,301.12,15.759999999999991,21.00999999999999
97,6,1213.01,312.94,13.430000000000064,17.269999999999982
97,7,1076.55,498.61,21.840000000000146,13.449999999999932
97,8,1064.57,478.17,26.840000000000146,7.759999999999991
97,9,1167.74,582.01,24.34999999999991,26.850000000000023
98,1,1209.05,422.19,12.3900000000001,30.610000000000014
98,2,1134.7,413.43,23.139999999999873,16.680000000000007
98,3,1492.7,438.21,16.789999999999964,19.860000000000014
98,4,1080.11,329.35,18.300000000000182,10.659999999999968
98,5,1214.49,300.9,15.779999999999973,21.150000000000034
98,6,1213.03,312.87,13.279999999999973,17.360000000000014
98,7,1076.56,498.63,21.840000000000146,13.450000000000045
98,8,1064.33,478.17,26.840000000000146,7.769999999999982
98,9,1167.51,581.92,24.25999999999999,27.020000000000095
99,1,1208.96,422.36,12.460000000000036,30.599999999999966
99,2,1134.62,413.48,23.050000000000182,16.819999999999993
99,3,1492.73,438.29,16.799999999999955,19.859999999999957
99,4,1080.11,329.27,18.300000000000182,10.700000000000045
99,5,1214.41,300.69,15.799999999999955,21.28000000000003
99,6,1213.05,312.8,13.13000000000011,17.44999999999999
99,7,1076.57,498.65,21.840000000000146,13.450000000000045
99,8,1064.09,478.18,26.840000000000146,7.759999999999991
99,9,1167.27,581.82,24.170000000000073,27.209999999999923
100,1,1208.88,422.52,12.529999999999973,30.600000000000023
100,2,1134.55,413.53,22.950000000000045,16.950000000000045
100,3,1492.77,438.37,16.789999999999964,19.860000000000014
100,4,1080.11,329.18,18.29000000000019,10.75
100,5,1214.32,300.47,15.840000000000146,21.409999999999968
100,6,1213.06,312.74,13.0,17.519999999999982
100,7,1076.58,498.67,21.840000000000146,13.449999999999989
100,8,1063.85,478.18,26.850000000000136,7.759999999999991
100,9,1167.04,581.72,24.079999999999927,27.389999999999986
101,1,1208.79,422.68,12.610000000000127,30.599999999999966
101,2,1134.47,413.58,22.8599999999999,17.090000000000032
101,3,1492.8,438.46,16.799999999999955,19.850000000000023
101,4,1080.11,329.1,18.29000000000019,10.789999999999964
101,5,1214.24,300.26,15.8599999999999,21.54000000000002
101,6,1213.08,312.67,12.850000000000136,17.609999999999957
101,7,1076.59,498.69,21.830000000000155,13.449999999999989
101,8,1063.61,478.18,26.850000000000136,7.769999999999982
101,9,1166.8,581.63,24.0,27.57000000000005
102,1,1208.68,422.97,12.740000000000009,30.539999999999964
102,2,1134.4,413.63,22.75999999999999,17.220000000000027
102,3,1492.84,438.54,16.79000000000019,19.849999999999966
102,4,1080.1,329.13,18.220000000000027,10.75
102,5,1214.16,300.04,14.490000000000009,18.70999999999998
102,6,1213.1,312.6,12.700000000000045,17.69999999999999
102,7,1076.59,498.7,21.840000000000146,13.45999999999998
102,8,1063.37,478.19,26.850000000000136,7.759999999999991
102,9,1166.86,581.66,24.070000000000164,27.57000000000005
103,1,1208.57,423.26,12.870000000000118,30.49000000000001
103,2,1134.32,413.68,22.670000000000073,17.349999999999966
103,3,1492.87,438.62,16.800000000000182,19.860000000000014
103,4,1080.09,329.15,18.15000000000009,10.720000000000027
103,5,1214.07,299.83,13.13000000000011,15.870000000000005
103,6,1213.08,312.67,12.700000000000045,17.66999999999996
103,7,1076.6,498.72,21.840000000000146,13.459999999999923
103,8,1063.14,478.19,26.839999999999918,7.759999999999991
103,9,1166.92,581.7,24.139999999999873,27.549999999999955
104,1,1208.45,423.56,13.0,30.420000000000016
104,2,1134.25,413.73,22.569999999999936,17.49000000000001
104,3,1492.91,438.7,16.789999999999964,19.860000000000014
104,4,1080.08,329.18,18.080000000000155,10.680000000000007
104,5,1214.09,299.86,13.13000000000011,15.899999999999977
104,6,1213.06,312.74,12.700000000000045,17.639999999999986
104,7,1076.61,498.74,21.840000000000146,13.460000000000036
104,8,1062.9,478.19,26.839999999999918,7.769999999999982
104,9,1166.98,581.74,24.220000000000027,27.539999999999964
105,1,1208.34,423.85,13.13000000000011,30.359999999999957
105,2,1134.18,413.78,22.470000000000027,17.620000000000005
105,3,1492.94,438.78,16.799999999999955,19.860000000000014
105,4,1080.07,329.21,18.00999999999999,10.629999999999995
105,5,1214.1,299.9,13.13000000000011,15.930000000000007
105,6,1213.04,312.81,12.700000000000045,17.610000000000014
105,7,1076.62,498.76,21.840000000000146,13.450000000000045
105,8,1062.66,478.19,26.839999999999918,7.769999999999982
105,9,1167.04,581.77,24.289999999999964,27.539999999999964
106,1,1208.23,424.14,13.259999999999991,30.310000000000002
106,2,1134.1,413.83,22.38000000000011,17.75
106,3,1492.98,438.86,16.789999999999964,19.860000000000014
106,4,1080.06,329.23,17.950000000000045,10.599999999999966
106,5,1214.12,299.93,13.13000000000011,15.95999999999998
106,6,1213.03,312.88,12.690000000000055,17.590000000000032
106,7,1076.63,498.78,21.839999999999918,13.450000000000045
106,8,1062.42,478.2,26.839999999999918,7.759999999999991
106,9,1167.1,581.81,24.360000000000127,27.520000000000095
107,1,1208.11,424.43,13.400000000000091,30.25
107,2,1134.03,413.88,22.279999999999973,17.889999999999986
107,3,1493.01,438.94,16.799999999999955,19.860000000000014
107,4,1080.05,329.26,17.88000000000011,10.560000000000002
107,5,1214.14,299.97,13.11999999999989,15.979999999999961
107,6,1213.01,312.95,12.690000000000055,17.560000000000002
107,7,1076.64,498.8,21.839999999999918,13.449999999999989
107,8,1062.18,478.2,26.839999999999918,7.759999999999991
107,9,1167.16,581.85,24.429999999999836,27.50999999999999
108,1,1208.0,424.73,13.529999999999973,30.180000000000007
108,2,1133.95,413.93,22.190000000000055,18.019999999999982
108,3,1493.05,439.02,16.789999999999964,19.860000000000014
108,4,1080.04,329.29,17.809999999999945,10.519999999999982
108,5,1214.15,300.0,13.129999999999882,16.019999999999982
108,6,1212.99,313.02,12.690000000000055,17.53000000000003
108,7,1076.65,498.82,21.829999999999927,13.449999999999989
108,8,1061.94,478.2,26.839999999999918,7.770000000000039
108,9,1167.22,581.88,24.5,27.5
109,1,1207.88,425.02,13.659999999999854,30.129999999999995
109,2,1133.88,413.98,22.089999999999918,18.159999999999968
109,3,1493.08,439.1,16.800000000000182,19.859999999999957
109,4,1080.03,329.31,17.74000000000001,10.490000000000009
109,5,1214.17,300.04,13.11999999999989,16.039999999999964
109,6,1212.97,313.09,12.690000000000055,17.5
109,7,1076.65,498.84,21.839999999999918,13.449999999999989
109,8,1061.7,478.21,26.84999999999991,7.760000000000048
109,9,1167.28,581.92,24.579999999999927,27.49000000000001
110,1,1207.77,425.31,13.789999999999964,30.069999999999993
110,2,1133.8,414.02,22.0,18.30000000000001
110,3,1493.12,439.18,16.79000000000019,19.860000000000014
110,4,1080.02,329.34,17.670000000000073,10.450000000000045
110,5,1214.18,300.07,13.129999999999882,16.069999999999993
110,6,1212.95,313.16,12.690000000000055,17.46999999999997
110,7,1076.66,498.86,21.839999999999918,13.449999999999932
110,8,1061.46,478.21,26.84999999999991,7.760000000000048
110,9,1167.34,581.96,24.65000000000009,27.480000000000018
111,1,1207.66,425.6,13.919999999999845,30.00999999999999
111,2,1133.73,414.07,21.90000000000009,18.430000000000007
111,3,1493.15,439.26,16.799999999999955,19.860000000000014
111,4,1080.01,329.37,17.59999999999991,10.399999999999977
111,5,1214.2,300.11,13.129999999999882,16.099999999999966
111,6,1212.93,313.23,12.689999999999827,17.439999999999998
111,7,1076.67,498.87,21.839999999999918,13.460000000000036
111,8,1061.22,478.21,26.84999999999991,7.770000000000039
111,9,1167.4,581.99,24.7199999999998,27.470000000000027
112,1,1207.54,425.9,14.059999999999945,29.950000000000045
112,2,1133.65,414.12,21.819999999999936,18.569999999999993
112,3,1493.19,439.34,16.789999999999964,19.860000000000014
112,4,1080.0,329.39,17.529999999999973,10.370000000000005
112,5,1214.22,300.15,13.11999999999989,16.120000000000005
112,6,1212.91,313.3,12.689999999999827,17.409999999999968
112,7,1076.68,498.89,21.839999999999918,13.460000000000036
112,8,1060.99,478.22,26.839999999999918,7.759999999999991
112,9,1167.46,582.03,24.789999999999964,27.460000000000036
113,1,1207.43,426.19,14.189999999999827,29.889999999999986
113,2,1133.58,414.17,21.720000000000027,18.69999999999999
113,3,1493.22,439.42,16.799999999999955,19.859999999999957
113,4,1079.99,329.42,17.460000000000036,10.329999999999984
113,5,1214.23,300.18,13.129999999999882,16.149999999999977
113,6,1212.9,313.37,12.679999999999836,17.389999999999986
113,7,1076.69,498.91,21.839999999999918,13.45999999999998
113,8,1060.75,478.22,26.839999999999918,7.759999999999991
113,9,1167.52,582.07,24.860000000000127,27.449999999999932
114,1,1207.32,426.48,14.310000000000173,29.829999999999984
114,2,1133.5,414.22,21.63000000000011,18.839999999999975
114,3,1493.26,439.5,16.789999999999964,19.860000000000014
114,4,1079.98,329.45,17.389999999999873,10.29000000000002
114,5,1214.25,300.22,13.11999999999989,16.16999999999996
114,6,1212.88,313.44,12.679999999999836,17.360000000000014
114,7,1076.7,498.93,21.839999999999918,13.45999999999998
114,8,1060.51,478.22,26.839999999999918,7.769999999999982
114,9,1167.58,582.1,24.940000000000055,27.43999999999994
115,1,1207.2,426.77,14.450000000000045,29.78000000000003
115,2,1133.43,414.27,21.529999999999973,18.970000000000027
115,3,1493.29,439.58,16.799999999999955,19.860000000000014
115,4,1079.97,329.47,17.329999999999927,10.259999999999991
115,5,1214.26,300.25,13.13000000000011,16.20999999999998
115,6,1212.86,313.51,12.680000000000064,17.329999999999984
115,7,1076.71,498.95,21.829999999999927,13.449999999999989
115,8,1060.27,478.22,26.839999999999918,7.769999999999982
115,9,1167.64,582.14,25.00999999999999,27.430000000000064
116,1,1207.09,427.07,14.580000000000155,29.70999999999998
116,2,1133.35,414.32,21.440000000000055,19.100000000000023
116,3,1493.33,439.67,16.789999999999964,19.849999999999966
116,4,1079.96,329.5,17.25999999999999,10.20999999999998
116,5,1214.28,300.29,13.13000000000011,16.22999999999996
116,6,1212.84,313.58,12.680000000000064,17.30000000000001
116,7,1076.71,498.97,21.839999999999918,13.449999999999932
116,8,1060.03,478.23,26.839999999999918,7.759999999999991
116,9,1167.7,582.18,25.079999999999927,27.410000000000082
117,1,1206.97,427.36,14.720000000000027,29.659999999999968
117,2,1133.28,414.37,21.339999999999918,19.24000000000001
117,3,1493.36,439.75,16.800000000000182,19.860000000000014
117,4,1079.95,329.53,17.190000000000055,10.170000000000016
117,5,1214.29,300.32,13.13000000000011,16.25999999999999
117,6,1212.82,313.65,12.680000000000064,17.27000000000004
117,7,1076.72,498.99,21.839999999999918,13.450000000000045
117,8,1059.79,478.23,26.840000000000146,7.759999999999991
117,9,1167.76,582.21,25.15000000000009,27.409999999999968
118,1,1206.86,427.65,14.850000000000136,29.600000000000023
118,2,1133.2,414.42,21.25,19.370000000000005
118,3,1493.4,439.83,16.789999999999964,19.860000000000014
118,4,1079.94,329.55,17.11999999999989,10.139999999999986
118,5,1214.31,300.36,13.13000000000011,16.289999999999964
118,6,1212.8,313.72,12.680000000000064,17.239999999999952
118,7,1076.73,499.01,21.839999999999918,13.450000000000045
118,8,1059.55,478.23,26.850000000000136,7.769999999999982
118,9,1167.82,582.25,25.220000000000027,27.399999999999977
119,1,1206.75,427.94,14.970000000000027,29.54000000000002
119,2,1133.13,414.47,21.149999999999864,19.50999999999999
119,3,1493.43,439.91,16.799999999999955,19.859999999999957
119,4,1079.93,329.58,17.049999999999955,10.100000000000023
119,5,1214.33,300.39,13.120000000000118,16.319999999999993
119,6,1212.79,313.79,12.670000000000073,17.20999999999998
119,7,1076.74,499.03,21.839999999999918,13.450000000000045
119,8,1059.31,478.24,26.850000000000136,7.759999999999991
119,9,1167.87,582.28,25.310000000000173,27.389999999999986
120,1,1206.63,428.24,15.1099999999999,29.480000000000018
120,2,1133.05,414.52,21.059999999999945,19.640000000000043
120,3,1493.47,439.99,16.789999999999964,19.860000000000014
120,4,1079.92,329.61,16.980000000000018,10.060000000000002
120,5,1214.34,300.43,13.13000000000011,16.339999999999975
120,6,1212.77,313.86,12.670000000000073,17.189999999999998
120,7,1076.75,499.04,21.839999999999918,13.45999999999998
120,8,1059.08,478.24,26.840000000000146,7.759999999999991
120,9,1167.93,582.32,25.37999999999988,27.379999999999995
121,1,1206.52,428.53,15.240000000000009,29.420000000000016
121,2,1132.98,414.57,20.960000000000036,19.769999999999982
121,3,1493.5,440.07,16.799999999999955,19.860000000000014
121,4,1079.91,329.63,16.909999999999854,10.019999999999982
121,5,1214.36,300.46,13.120000000000118,16.379999999999995
121,6,1212.75,313.93,12.670000000000073,17.159999999999968
121,7,1076.76,499.06,21.839999999999918,13.45999999999998
121,8,1058.84,478.24,26.840000000000146,7.769999999999982
121,9,1167.99,582.36,25.450000000000045,27.370000000000005
122,1,1206.41,428.82,15.36999999999989,29.360000000000014
122,2,1132.91,414.61,20.8599999999999,19.91999999999996
122,3,1493.54,440.15,16.789999999999964,19.860000000000014
122,4,1079.9,329.66,16.839999999999918,9.979999999999961
122,5,1214.37,300.5,13.13000000000011,16.399999999999977
122,6,1212.73,314.0,12.670000000000073,17.129999999999995
122,7,1076.77,499.08,21.829999999999927,13.45999999999998
122,8,1058.6,478.25,26.840000000000146,7.759999999999991
122,9,1168.05,582.39,25.519999999999982,27.360000000000014
123,1,1206.29,429.11,15.509999999999991,29.310000000000002
123,2,1132.83,414.66,20.769999999999982,20.049999999999955
123,3,1493.57,440.23,16.799999999999955,19.859999999999957
123,4,1079.89,329.69,16.769999999999982,9.939999999999998
123,5,1214.39,300.54,13.129999999999882,16.41999999999996
123,6,1212.71,314.06,12.670000000000073,17.110000000000014
123,7,1076.77,499.1,21.839999999999918,13.459999999999923
123,8,1058.36,478.25,26.840000000000146,7.759999999999991
123,9,1168.11,582.43,25.590000000000146,27.350000000000023
124,1,1206.18,429.41,15.629999999999882,29.239999999999952
124,2,1132.76,414.71,20.670000000000073,20.189999999999998
124,3,1493.61,440.31,16.79000000000019,19.860000000000014
124,4,1079.88,329.71,16.70999999999981,9.910000000000025
124,5,1214.4,300.57,13.129999999999882,16.45999999999998
124,6,1212.69,314.13,12.669999999999845,17.079999999999984
124,7,1076.78,499.12,21.839999999999918,13.450000000000045
124,8,1058.12,478.25,26.840000000000146,7.759999999999991
124,9,1168.17,582.47,25.669999999999845,27.329999999999927
125,1,1206.06,429.7,15.769999999999982,29.180000000000007
125,2,1132.68,414.76,20.579999999999927,20.319999999999993
125,3,1493.65,440.39,16.789999999999964,19.860000000000014
125,4,1079.87,329.74,16.6400000000001,9.870000000000005
125,5,1214.42,300.61,13.129999999999882,16.47999999999996
125,6,1212.67,314.2,12.669999999999845,17.05000000000001
125,7,1076.79,499.14,21.840000000000146,13.450000000000045
125,8,1057.88,478.25,26.839999999999918,7.769999999999982
125,9,1168.23,582.5,25.74000000000001,27.33000000000004
126,1,1205.95,429.99,15.899999999999864,29.129999999999995
126,2,1132.61,414.81,20.49000000000001,20.44999999999999
126,3,1493.68,440.47,16.789999999999964,19.859999999999957
126,4,1079.86,329.77,16.570000000000164,9.830000000000041
126,5,1214.44,300.64,13.11999999999989,16.50999999999999
126,6,1212.66,314.27,12.659999999999854,17.02000000000004
126,7,1076.8,499.16,21.840000000000146,13.449999999999989
126,8,1057.64,478.26,26.839999999999918,7.759999999999991
126,9,1168.29,582.54,25.809999999999945,27.32000000000005
127,1,1205.84,430.28,16.029999999999973,29.07000000000005
127,2,1132.53,414.86,20.40000000000009,20.589999999999975
127,3,1493.72,440.55,16.789999999999964,19.860000000000014
127,4,1079.85,329.79,16.5,9.789999999999964
127,5,1214.45,300.68,13.129999999999882,16.54000000000002
127,6,1212.64,314.34,12.649999999999864,17.0
127,7,1076.81,499.18,21.840000000000146,13.449999999999989
127,8,1057.4,478.26,26.84999999999991,7.759999999999991
127,9,1168.35,582.58,25.88000000000011,27.299999999999955
128,1,1205.72,430.57,16.170000000000073,29.00999999999999
128,2,1132.46,414.91,20.299999999999955,20.71999999999997
128,3,1493.75,440.63,16.789999999999964,19.860000000000014
128,4,1079.84,329.82,16.430000000000064,9.75
128,5,1214.47,300.71,13.11999999999989,16.569999999999993
128,6,1212.62,314.41,12.650000000000091,16.96999999999997
128,7,1076.82,499.2,21.840000000000146,13.449999999999989
128,8,1057.16,478.26,26.84999999999991,7.769999999999982
128,9,1168.41,582.61,25.949999999999818,27.299999999999955
129,1,1205.61,430.87,16.29000000000019,28.94999999999999
129,2,1132.38,414.96,20.20999999999981,20.860000000000014
129,3,1493.79,440.71,16.789999999999964,19.860000000000014
129,4,1079.83,329.85,16.360000000000127,9.70999999999998
129,5,1214.48,300.75,13.129999999999882,16.589999999999975
129,6,1212.6,314.48,12.650000000000091,16.939999999999998
129,7,1076.83,499.21,21.830000000000155,13.45999999999998
129,8,1056.93,478.27,26.839999999999918,7.759999999999991
129,9,1168.47,582.65,26.029999999999973,27.290000000000077
130,1,1205.5,431.16,16.420000000000073,28.889999999999986
130,2,1132.31,415.01,20.110000000000127,20.99000000000001
130,3,1493.82,440.79,16.789999999999964,19.859999999999957
130,4,1079.82,329.87,16.289999999999964,9.680000000000007
130,5,1214.5,300.78,13.13000000000011,16.620000000000005
130,6,1212.58,314.55,12.650000000000091,16.909999999999968
130,7,1076.84,499.23,21.830000000000155,13.460000000000036
130,8,1056.69,478.27,26.839999999999918,7.759999999999991
130,9,1168.53,582.69,26.100000000000136,27.269999999999982
131,1,1205.38,431.45,16.559999999999945,28.829999999999984
131,2,1132.23,415.06,20.019999999999982,21.120000000000005
131,3,1493.86,440.88,16.79000000000019,19.850000000000023
131,4,1079.81,329.9,16.220000000000027,9.640000000000043
131,5,1214.52,300.82,13.120000000000118,16.650000000000034
131,6,1212.56,314.62,12.650000000000091,16.879999999999995
131,7,1076.84,499.25,21.840000000000146,13.460000000000036
131,8,1056.45,478.27,26.839999999999918,7.770000000000039
131,9,1168.59,582.72,26.170000000000073,27.269999999999982
132,1,1205.27,431.74,16.690000000000055,28.779999999999973
132,2,1132.16,415.11,19.919999999999845,21.25999999999999
132,3,1493.89,440.96,16.789999999999964,19.860000000000014
132,4,1079.8,329.93,16.15000000000009,9.589999999999975
132,5,1214.53,300.86,13.13000000000011,16.66999999999996
132,6,1212.55,314.69,12.6400000000001,16.850000000000023
132,7,1076.85,499.27,21.840000000000146,13.460000000000036
132,8,1056.21,478.28,26.839999999999918,7.760000000000048
132,9,1168.65,582.76,26.24000000000001,27.25
133,1,1205.16,432.04,16.819999999999936,28.70999999999998
133,2,1132.08,415.16,19.830000000000155,21.389999999999986
133,3,1493.93,441.04,16.789999999999964,19.859999999999957
133,4,1079.79,329.95,16.090000000000146,9.560000000000002
133,5,1214.55,300.89,13.120000000000118,16.69999999999999
133,6,1212.53,314.76,12.6400000000001,16.819999999999993
133,7,1076.86,499.29,21.840000000000146,13.449999999999989
133,8,1055.97,478.28,26.839999999999918,7.760000000000048
133,9,1168.71,582.8,26.309999999999945,27.24000000000001
134,1,1205.04,432.33,16.950000000000045,28.650000000000034
134,2,1132.01,415.2,19.730000000000018,21.54000000000002
134,3,1493.96,441.12,16.799999999999955,19.860000000000014
134,4,1079.77,329.98,16.029999999999973,9.519999999999982
134,5,1214.56,300.93,13.13000000000011,16.730000000000018
134,6,1212.51,314.83,12.6400000000001,16.80000000000001
134,7,1076.87,499.31,21.840000000000146,13.449999999999989
134,8,1055.73,478.28,26.839999999999918,7.760000000000048
134,9,1168.77,582.83,26.3900000000001,27.24000000000001
135,1,1204.93,432.62,17.079999999999927,28.600000000000023
135,2,1131.93,415.25,19.639999999999873,21.670000000000016
135,3,1494.0,441.2,16.789999999999964,19.860000000000014
135,4,1079.76,330.0,15.960000000000036,9.490000000000009
135,5,1214.58,300.96,13.13000000000011,16.760000000000048
135,6,1212.49,314.9,12.6400000000001,16.77000000000004
135,7,1076.88,499.33,21.839999999999918,13.449999999999989
135,8,1055.49,478.28,26.839999999999918,7.770000000000039
135,9,1168.83,582.87,26.460000000000036,27.220000000000027
136,1,1204.81,432.91,17.220000000000027,28.539999999999964
136,2,1131.86,415.3,19.54000000000019,21.80000000000001
136,3,1494.03,441.28,16.799999999999955,19.860000000000014
136,4,1079.75,330.03,15.8900000000001,9.450000000000045
136,5,1214.59,301.0,13.13000000000011,16.779999999999973
136,6,1212.47,314.97,12.639999999999873,16.739999999999952
136,7,1076.89,499.35,21.829999999999927,13.449999999999932
136,8,1055.25,478.29,26.84999999999991,7.759999999999991
136,9,1168.89,582.9,26.529999999999973,27.220000000000027
137,1,1204.7,433.21,17.34999999999991,28.470000000000027
137,2,1131.78,415.35,19.450000000000045,21.939999999999998
137,3,1494.07,441.36,16.789999999999964,19.860000000000014
137,4,1079.74,330.06,15.819999999999936,9.410000000000025
137,5,1214.61,301.03,13.13000000000011,16.82000000000005
137,6,1212.45,315.04,12.639999999999873,16.70999999999998
137,7,1076.9,499.37,21.829999999999927,13.450000000000045
137,8,1055.01,478.29,26.84999999999991,7.759999999999991
137,9,1168.95,582.94,26.59999999999991,27.209999999999923
138,1,1204.59,433.5,17.480000000000018,28.420000000000016
138,2,1131.71,415.4,19.34999999999991,22.07000000000005
138,3,1494.1,441.44,16.800000000000182,19.860000000000014
138,4,1079.73,330.08,15.75,9.370000000000005
138,5,1214.63,301.07,13.11999999999989,16.840000000000032
138,6,1212.43,315.11,12.639999999999873,16.680000000000007
138,7,1076.9,499.38,21.839999999999918,13.460000000000036
138,8,1054.78,478.29,26.839999999999918,7.769999999999982
138,9,1169.01,582.98,26.670000000000073,27.18999999999994
139,1,1204.47,433.79,17.6099999999999,28.359999999999957
139,2,1131.64,415.45,19.25,22.210000000000036
139,3,1494.14,441.52,16.789999999999964,19.860000000000014
139,4,1079.72,330.11,15.680000000000064,9.329999999999984
139,5,1214.64,301.1,13.129999999999882,16.870000000000005
139,6,1212.42,315.18,12.629999999999882,16.649999999999977
139,7,1076.91,499.4,21.839999999999918,13.460000000000036
139,8,1054.54,478.3,26.840000000000146,7.759999999999991
139,9,1169.07,583.01,26.75,27.190000000000055
140,1,1204.36,434.08,17.74000000000001,28.30000000000001
140,2,1131.56,415.5,19.170000000000073,22.339999999999975
140,3,1494.17,441.6,16.799999999999955,19.859999999999957
140,4,1079.71,330.14,15.6099999999999,9.29000000000002
140,5,1214.66,301.14,13.11999999999989,16.900000000000034
140,6,1212.4,315.25,12.629999999999882,16.620000000000005
140,7,1076.92,499.42,21.839999999999918,13.45999999999998
140,8,1054.3,478.3,26.840000000000146,7.759999999999991
140,9,1169.13,583.05,26.819999999999936,27.180000000000064
141,1,1204.25,434.38,17.86999999999989,28.24000000000001
141,2,1131.49,415.55,19.069999999999936,22.46999999999997
141,3,1494.21,441.68,16.789999999999964,19.860000000000014
141,4,1079.7,330.16,15.539999999999964,9.259999999999991
141,5,1214.67,301.18,13.129999999999882,16.920000000000016
141,6,1212.38,315.32,12.629999999999882,16.600000000000023
141,7,1076.93,499.44,21.839999999999918,13.45999999999998
141,8,1054.06,478.3,26.840000000000146,7.769999999999982
141,9,1169.19,583.09,26.889999999999873,27.159999999999968
142,1,1204.13,434.67,18.00999999999999,28.180000000000007
142,2,1131.41,415.6,18.980000000000018,22.609999999999957
142,3,1494.24,441.76,16.799999999999955,19.860000000000014
142,4,1079.69,330.19,15.480000000000018,9.220000000000027
142,5,1214.69,301.21,13.129999999999882,16.950000000000045
142,6,1212.36,315.39,12.63000000000011,16.569999999999993
142,7,1076.94,499.46,21.839999999999918,13.449999999999989
142,8,1053.82,478.31,26.840000000000146,7.759999999999991
142,9,1169.25,583.12,26.960000000000036,27.159999999999968
143,1,1204.02,434.96,18.1400000000001,28.120000000000005
143,2,1131.34,415.65,18.88000000000011,22.74000000000001
143,3,1494.28,441.84,16.789999999999964,19.860000000000014
143,4,1079.68,330.22,15.409999999999854,9.169999999999959
143,5,1214.7,301.25,13.129999999999882,16.980000000000018
143,6,1212.34,315.46,12.63000000000011,16.54000000000002
143,7,1076.95,499.48,21.829999999999927,13.449999999999932
143,8,1053.58,478.31,26.840000000000146,7.759999999999991
143,9,1169.31,583.16,27.029999999999973,27.139999999999986
144,1,1203.9,435.25,18.269999999999982,28.069999999999993
144,2,1131.26,415.7,18.789999999999964,22.879999999999995
144,3,1494.31,441.92,16.799999999999955,19.859999999999957
144,4,1079.67,330.24,15.339999999999918,9.139999999999986
144,5,1214.72,301.28,13.129999999999882,17.010000000000048
144,6,1212.32,315.53,12.63000000000011,16.510000000000048
144,7,1076.96,499.5,21.829999999999927,13.450000000000045
144,8,1053.34,478.31,26.840000000000146,7.759999999999991
144,9,1169.37,583.2,27.110000000000127,27.129999999999995
145,1,1203.79,435.55,18.40000000000009,28.0
145,2,1131.19,415.75,18.690000000000055,23.00999999999999
145,3,1494.35,442.01,16.79000000000019,19.850000000000023
145,4,1079.66,330.27,15.269999999999982,9.100000000000023
145,5,1214.74,301.32,13.11999999999989,17.03000000000003
145,6,1212.31,315.6,12.620000000000118,16.47999999999996
145,7,1076.96,499.52,21.839999999999918,13.450000000000045
145,8,1053.1,478.31,26.850000000000136,7.769999999999982
145,9,1169.43,583.23,27.179999999999836,27.129999999999995
146,1,1203.68,435.84,18.529999999999973,27.939999999999998
146,2,1131.11,415.8,18.600000000000136,23.139999999999986
146,3,1494.38,442.09,16.799999999999955,19.850000000000023
146,4,1079.65,330.3,15.199999999999818,9.060000000000002
146,5,1214.75,301.35,13.13000000000011,17.069999999999993
146,6,1212.29,315.67,12.620000000000118,16.44999999999999
146,7,1076.97,499.54,21.839999999999918,13.449999999999989
146,8,1052.86,478.32,26.850000000000136,7.759999999999991
146,9,1169.49,583.27,27.25,27.110000000000014
147,1,1203.56,436.13,18.670000000000073,27.889999999999986
147,2,1131.04,415.84,18.5,23.29000000000002
147,3,1494.42,442.17,16.789999999999964,19.859999999999957
147,4,1079.64,330.32,15.129999999999882,9.03000000000003
147,5,1214.77,301.39,13.120000000000118,17.090000000000032
