frame,id,x,y,x_offset,y_offset
1144,10,936.26,384.11,27.730000000000018,14.240000000000009
1144,1,936.43,323.38,18.530000000000086,12.449999999999989
1144,2,1217.28,388.68,20.089999999999918,14.300000000000011
1144,3,1065.52,261.89,13.069999999999936,19.28000000000003
1144,5,977.38,618.7,32.64999999999998,19.389999999999986
1144,6,1168.25,456.94,22.38000000000011,28.519999999999982
1144,7,1053.63,260.55,27.559999999999945,20.659999999999968
1144,8,1030.83,500.83,19.25999999999999,24.579999999999984
1144,9,863.03,362.67,30.769999999999982,24.430000000000007
1145,10,936.26,383.91,27.590000000000032,14.399999999999977
1145,1,936.45,323.44,18.6099999999999,12.389999999999986
1145,2,1217.27,388.68,20.079999999999927,14.300000000000011
1145,3,1065.47,261.47,13.069999999999936,19.279999999999973
1145,5,977.02,618.39,32.65999999999997,19.389999999999986
1145,6,1168.16,457.15,22.61999999999989,28.57000000000005
1145,7,1053.55,260.33,27.789999999999964,20.50999999999999
1145,8,1030.84,501.0,19.269999999999982,24.58000000000004
1145,9,863.03,362.76,30.769999999999982,24.340000000000032
1146,10,936.27,383.71,27.450000000000045,14.560000000000002
1146,1,936.48,323.5,18.68999999999994,12.329999999999984
1146,2,1217.26,388.68,20.079999999999927,14.300000000000011
1146,3,1065.43,261.05,13.069999999999936,19.279999999999973
1146,5,976.67,618.09,32.65000000000009,19.389999999999986
1146,6,1168.07,457.36,22.860000000000127,28.620000000000005
1146,7,1053.46,260.1,28.029999999999973,20.370000000000005
1146,8,1030.86,501.16,19.27000000000021,24.579999999999984
1146,9,863.03,362.86,30.769999999999982,24.24000000000001
1147,10,936.27,383.51,27.32000000000005,14.710000000000036
1147,1,936.5,323.56,18.779999999999973,12.269999999999982
1147,2,1217.24,388.69,20.089999999999918,14.300000000000011
1147,3,1065.38,260.62,13.069999999999936,19.279999999999973
1147,5,976.32,617.78,32.64999999999998,19.389999999999986
1147,6,1167.98,457.58,23.09999999999991,28.650000000000034
1147,7,1053.37,259.88,28.27000000000021,20.220000000000027
1147,8,1030.88,501.32,19.269999999999982,24.579999999999984
1147,9,863.03,362.95,30.769999999999982,24.150000000000034
1148,10,936.28,383.32,27.180000000000064,14.860000000000014
1148,1,936.53,323.62,18.850000000000023,12.20999999999998
1148,2,1217.23,388.69,20.079999999999927,14.300000000000011
1148,3,1065.34,260.2,13.070000000000164,19.28000000000003
1148,5,975.96,617.48,32.65999999999997,19.389999999999986
1148,6,1167.89,457.79,23.339999999999918,28.69999999999999
1148,7,1053.29,259.66,28.49000000000001,20.060000000000002
1148,8,1030.89,501.49,19.269999999999982,24.58000000000004
1148,9,863.03,363.05,30.769999999999982,24.05000000000001
1149,10,936.29,383.12,27.040000000000077,15.019999999999982
1149,1,936.55,323.68,18.940000000000055,12.149999999999977
1149,2,1217.22,388.69,20.079999999999927,14.300000000000011
1149,3,1065.29,259.78,13.069999999999936,19.27000000000004
1149,5,975.61,617.18,32.64999999999998,19.379999999999995
1149,6,1167.8,458.01,23.580000000000155,28.74000000000001
1149,7,1053.2,259.44,28.730000000000018,19.910000000000025
1149,8,1030.91,501.65,19.269999999999982,24.58000000000004
1149,9,863.03,363.14,30.769999999999982,23.960000000000036
1150,10,936.29,382.92,26.910000000000082,15.180000000000007
1150,1,936.58,323.74,19.00999999999999,12.089999999999975
1150,2,1217.2,388.69,20.089999999999918,14.300000000000011
1150,3,1065.35,259.21,13.060000000000173,19.27000000000004
1150,5,975.25,616.87,32.65999999999997,19.389999999999986
1150,6,1167.71,458.22,23.819999999999936,28.779999999999973
1150,7,1053.11,259.21,28.970000000000027,19.77000000000004
1150,8,1030.92,501.95,19.269999999999982,24.579999999999984
1150,9,863.03,363.24,30.769999999999982,23.860000000000014
1151,10,936.3,382.72,26.770000000000095,15.339999999999975
1151,1,936.6,323.8,19.100000000000023,12.029999999999973
1151,2,1217.19,388.69,20.079999999999927,14.300000000000011
1151,3,1065.4,258.63,13.069999999999936,19.28000000000003
1151,5,974.9,616.57,32.64999999999998,19.389999999999986
1151,6,1167.62,458.43,24.060000000000173,28.829999999999984
1151,7,1053.03,258.99,29.200000000000045,19.620000000000005
1151,8,1030.93,502.25,19.269999999999982,24.58000000000004
1151,9,863.03,363.33,30.769999999999982,23.77000000000004
1152,10,936.3,382.52,26.629999999999995,15.490000000000009
1152,1,936.6,323.8,19.069999999999936,12.0
1152,2,1217.18,388.69,20.079999999999927,14.300000000000011
1152,3,1065.45,258.06,13.069999999999936,19.279999999999973
1152,5,974.55,616.26,32.65000000000009,19.389999999999986
1152,6,1167.53,458.65,24.289999999999964,28.870000000000005
1152,7,1052.94,258.77,29.440000000000055,19.470000000000027
1152,8,1030.94,502.55,19.269999999999982,24.579999999999984
1152,9,863.03,363.42,30.769999999999982,23.680000000000007
1153,10,936.31,382.33,26.49000000000001,15.640000000000043
1153,1,936.6,323.8,19.039999999999964,11.95999999999998
1153,2,1217.16,388.69,20.089999999999918,14.300000000000011
1153,3,1065.5,257.49,13.069999999999936,19.279999999999973
1153,5,974.19,615.96,32.65999999999997,19.389999999999986
1153,6,1167.44,458.86,24.529999999999973,28.909999999999968
1153,7,1052.85,258.54,29.670000000000073,19.319999999999993
1153,8,1030.95,502.86,19.25999999999999,24.569999999999936
1153,9,863.03,363.52,30.769999999999982,23.58000000000004
1154,10,936.32,382.13,26.34999999999991,15.800000000000011
1154,1,936.6,323.8,19.00999999999999,11.920000000000016
1154,2,1217.15,388.7,20.079999999999927,14.300000000000011
1154,3,1065.34,257.05,13.200000000000045,19.170000000000016
1154,5,973.84,615.66,32.64999999999998,19.379999999999995
1154,6,1167.35,459.08,24.769999999999982,28.94999999999999
1154,7,1052.77,258.32,29.90000000000009,19.170000000000016
1154,8,1030.95,503.16,19.269999999999982,24.569999999999993
1154,9,863.03,363.61,30.769999999999982,23.49000000000001
1155,10,936.32,381.93,26.219999999999914,15.95999999999998
1155,1,936.6,323.8,18.980000000000018,11.889999999999986
1155,2,1217.14,388.7,20.079999999999927,14.300000000000011
1155,3,1065.18,256.61,13.329999999999927,19.060000000000002
1155,5,973.48,615.35,32.65999999999997,19.389999999999986
1155,6,1167.27,459.29,25.0,29.0
1155,7,1052.68,258.1,30.139999999999873,19.019999999999982
1155,8,1030.96,503.46,19.269999999999982,24.569999999999993
1155,9,863.03,363.71,30.769999999999982,23.390000000000043
1156,10,936.33,381.73,26.079999999999927,16.120000000000005
1156,1,936.6,323.8,18.949999999999932,11.849999999999966
1156,2,1217.12,388.7,20.090000000000146,14.300000000000011
1156,3,1065.01,256.16,13.470000000000027,18.96999999999997
1156,5,973.13,615.05,32.64999999999998,19.3900000000001
1156,6,1167.18,459.5,25.24000000000001,29.04000000000002
1156,7,1052.59,257.88,30.38000000000011,18.870000000000005
1156,8,1030.97,503.76,19.269999999999982,24.58000000000004
1156,9,863.03,363.8,30.769999999999982,23.30000000000001
1157,10,936.33,381.54,25.949999999999932,16.269999999999982
1157,1,936.6,323.8,18.91999999999996,11.810000000000002
1157,2,1217.11,388.7,20.080000000000155,14.300000000000011
1157,3,1064.85,255.72,13.600000000000136,18.859999999999985
1157,5,972.77,614.74,32.65999999999997,19.389999999999986
1157,6,1167.09,459.72,25.480000000000018,29.079999999999984
1157,7,1052.5,257.65,30.61999999999989,18.730000000000018
1157,8,1030.98,504.06,19.269999999999982,24.579999999999984
1157,9,863.03,363.89,30.769999999999982,23.210000000000036
1158,10,936.34,381.34,25.809999999999945,16.420000000000016
1158,1,936.6,323.8,18.889999999999986,11.779999999999973
1158,2,1217.1,388.7,20.080000000000155,14.300000000000011
1158,3,1064.69,255.27,13.730000000000018,18.759999999999962
1158,5,972.42,614.44,32.65000000000009,19.389999999999986
1158,6,1167.0,459.93,25.720000000000027,29.129999999999995
1158,7,1052.42,257.43,30.839999999999918,18.569999999999993
1158,8,1030.99,504.36,19.269999999999982,24.58000000000004
1158,9,863.03,363.99,30.769999999999982,23.110000000000014
1159,10,936.35,381.14,25.659999999999968,16.58000000000004
1159,1,936.6,323.8,18.860000000000014,11.740000000000009
1159,2,1217.08,388.7,20.090000000000146,14.300000000000011
1159,3,1064.52,254.83,13.860000000000127,18.650000000000006
1159,5,972.07,614.13,32.64999999999998,19.389999999999986
1159,6,1166.91,460.15,25.949999999999818,29.160000000000025
1159,7,1052.33,257.21,31.080000000000155,18.420000000000016
1159,8,1031.0,504.66,19.269999999999982,24.579999999999984
1159,9,863.03,364.08,30.769999999999982,23.02000000000004
1160,10,936.35,380.94,25.529999999999973,16.74000000000001
1160,1,936.6,323.8,18.829999999999927,11.699999999999989
1160,2,1217.07,388.7,20.090000000000146,14.300000000000011
1160,3,1064.36,254.38,13.990000000000009,18.55000000000001
1160,5,971.71,613.83,32.65999999999997,19.389999999999986
1160,6,1166.82,460.36,26.190000000000055,29.20999999999998
1160,7,1052.24,256.98,31.319999999999936,18.279999999999973
1160,8,1031.01,504.96,19.25999999999999,24.579999999999984
1160,9,863.03,364.18,30.769999999999982,22.920000000000016
1161,10,936.36,380.75,25.389999999999986,16.889999999999986
1161,1,936.6,323.8,18.799999999999955,11.670000000000016
1161,2,1217.06,388.71,20.080000000000155,14.300000000000011
1161,3,1064.2,253.94,14.11999999999989,18.439999999999998
1161,5,971.36,613.53,32.64999999999998,19.379999999999995
1161,6,1166.73,460.57,26.430000000000064,29.25999999999999
1161,7,1052.16,256.76,31.549999999999955,18.129999999999995
1161,8,1031.01,505.26,19.269999999999982,24.58000000000004
1161,9,863.03,364.27,30.769999999999982,22.83000000000004
1162,10,936.36,380.55,25.25999999999999,17.05000000000001
1162,1,936.6,323.8,18.769999999999982,11.629999999999995
1162,2,1217.04,388.71,20.090000000000146,14.300000000000011
1162,3,1064.04,253.5,14.25,18.329999999999984
1162,5,971.0,613.22,32.65999999999997,19.389999999999986
1162,6,1166.64,460.79,26.669999999999845,29.299999999999955
1162,7,1052.07,256.54,31.789999999999964,17.97999999999996
1162,8,1031.02,505.56,19.269999999999982,24.579999999999984
1162,9,863.03,364.36,30.769999999999982,22.74000000000001
1163,10,936.37,380.35,25.120000000000005,17.20999999999998
1163,1,936.6,323.8,18.74000000000001,11.589999999999975
1163,2,1217.03,388.71,20.089999999999918,14.300000000000011
1163,3,1063.87,253.05,14.3900000000001,18.22999999999996
1163,5,970.65,612.92,32.64999999999998,19.389999999999986
1163,6,1166.55,461.0,26.910000000000082,29.339999999999975
1163,7,1051.98,256.31,32.01999999999998,17.829999999999984
1163,8,1031.03,505.87,19.269999999999982,24.57000000000005
1163,9,863.03,364.46,30.769999999999982,22.640000000000043
1164,10,936.38,380.15,24.980000000000018,17.360000000000014
1164,1,936.6,323.8,18.709999999999923,11.560000000000002
1164,2,1217.02,388.71,20.079999999999927,14.300000000000011
1164,3,1063.71,252.61,14.519999999999982,18.120000000000005
1164,5,970.3,612.61,32.65000000000009,19.389999999999986
1164,6,1166.46,461.22,27.149999999999864,29.379999999999995
1164,7,1051.9,256.09,32.25,17.680000000000007
1164,8,1031.04,506.17,19.269999999999982,24.569999999999993
1164,9,863.03,364.55,30.769999999999982,22.55000000000001
1165,10,936.38,379.95,24.850000000000023,17.52000000000004
1165,1,936.6,323.8,18.67999999999995,11.519999999999982
1165,2,1217.01,388.71,20.079999999999927,14.300000000000011
1165,3,1063.55,252.16,14.650000000000091,18.02000000000001
1165,5,969.94,612.31,32.65999999999997,19.3900000000001
1165,6,1166.37,461.43,27.3900000000001,29.430000000000007
1165,7,1051.81,255.87,32.49000000000001,17.529999999999973
1165,8,1031.05,506.47,19.269999999999982,24.569999999999936
1165,9,863.03,364.65,30.769999999999982,22.450000000000045
1166,10,936.39,379.76,24.710000000000036,17.670000000000016
1166,1,936.6,323.8,18.649999999999977,11.479999999999961
1166,2,1216.99,388.71,20.089999999999918,14.300000000000011
1166,3,1063.38,251.72,14.789999999999964,17.919999999999987
1166,5,969.59,612.0,32.64999999999998,19.389999999999986
1166,6,1166.28,461.64,27.63000000000011,29.470000000000027
1166,7,1051.72,255.65,32.73000000000002,17.379999999999967
1166,8,1031.06,506.77,19.269999999999982,24.58000000000004
1166,9,863.03,364.74,30.769999999999982,22.360000000000014
1167,10,936.39,379.56,24.57000000000005,17.829999999999984
1167,1,936.6,323.8,18.620000000000005,11.449999999999989
1167,2,1216.98,388.71,20.079999999999927,14.300000000000011
1167,3,1063.22,251.27,14.920000000000073,17.819999999999965
1167,5,969.23,611.7,32.65999999999997,19.389999999999986
1167,6,1166.19,461.86,27.8599999999999,29.50999999999999
1167,7,1051.64,255.42,32.95999999999981,17.240000000000038
1167,8,1031.07,507.07,19.25999999999999,24.579999999999984
1167,9,863.03,364.84,30.769999999999982,22.260000000000048
1168,10,936.4,379.36,24.430000000000064,17.99000000000001
1168,1,936.6,323.8,18.590000000000032,11.409999999999968
1168,2,1216.97,388.71,20.079999999999927,14.300000000000011
1168,3,1063.06,250.83,15.039999999999964,17.710000000000008
1168,5,968.88,611.4,32.64999999999998,19.379999999999995
1168,6,1166.1,462.07,28.100000000000136,29.560000000000002
1168,7,1051.55,255.2,33.190000000000055,17.079999999999984
1168,8,1031.07,507.37,19.269999999999982,24.58000000000004
1168,9,863.03,364.93,30.769999999999982,22.170000000000016
1169,10,936.41,379.16,24.290000000000077,18.139999999999986
1169,1,936.6,323.8,18.559999999999945,11.370000000000005
1169,2,1216.95,388.72,20.089999999999918,14.299999999999955
1169,3,1062.9,250.38,15.169999999999845,17.610000000000014
1169,5,968.52,611.09,32.65999999999997,19.389999999999986
1169,6,1166.01,462.29,28.339999999999918,29.589999999999975
1169,7,1051.46,254.98,33.430000000000064,16.930000000000035
1169,8,1031.08,507.67,19.269999999999982,24.579999999999984
1169,9,863.03,365.02,30.769999999999982,22.08000000000004
1170,10,936.41,378.97,24.160000000000082,18.289999999999964
1170,1,936.6,323.8,18.529999999999973,11.339999999999975
1170,2,1216.94,388.72,20.079999999999927,14.299999999999955
1170,3,1062.73,249.94,15.309999999999945,17.5
1170,5,968.17,610.79,32.65000000000009,19.389999999999986
1170,6,1165.92,462.5,28.579999999999927,29.639999999999986
1170,7,1051.38,254.75,33.659999999999854,16.79000000000002
1170,8,1031.09,507.97,19.269999999999982,24.579999999999927
1170,9,863.03,365.12,30.769999999999982,21.980000000000018
1171,10,936.42,378.77,24.020000000000095,18.450000000000045
1171,1,936.6,323.8,18.5,11.300000000000011
1171,2,1216.93,388.72,20.079999999999927,14.299999999999955
1171,3,1062.57,249.5,15.440000000000055,17.389999999999986
1171,5,967.82,610.48,32.64999999999998,19.389999999999986
1171,6,1165.67,462.73,28.720000000000027,29.539999999999964
1171,7,1051.29,254.53,33.90000000000009,16.640000000000015
1171,8,1031.1,508.27,19.269999999999982,24.58000000000004
1171,9,863.03,365.21,30.769999999999982,21.890000000000043
1172,10,936.42,378.57,23.889999999999986,18.610000000000014
1172,1,936.6,323.8,18.470000000000027,11.259999999999991
1172,2,1216.91,388.72,20.089999999999918,14.299999999999955
1172,3,1062.41,249.05,15.569999999999936,17.289999999999964
1172,5,967.46,610.18,32.65999999999997,19.3900000000001
1172,6,1165.42,462.96,28.86999999999989,29.450000000000045
1172,7,1051.2,254.31,34.13999999999987,16.49000000000001
1172,8,1031.11,508.57,19.27000000000021,24.579999999999984
1172,9,863.03,365.31,30.769999999999982,21.79000000000002
1173,10,936.43,378.37,23.75,18.769999999999982
1173,1,936.6,323.8,18.43999999999994,11.229999999999961
1173,2,1216.9,388.72,20.079999999999927,14.299999999999955
1173,3,1062.24,248.61,15.710000000000036,17.180000000000007
1173,5,967.11,609.87,32.64999999999998,19.389999999999986
1173,6,1165.17,463.19,29.00999999999999,29.350000000000023
1173,7,1051.12,254.09,34.36000000000013,16.330000000000013
1173,8,1031.12,508.88,19.27000000000021,24.57000000000005
1173,9,863.03,365.4,30.769999999999982,21.700000000000045
1174,10,936.44,378.17,23.59999999999991,18.930000000000007
1174,1,936.6,323.8,18.409999999999968,11.189999999999998
1174,2,1216.89,388.72,20.079999999999927,14.299999999999955
1174,3,1062.08,248.16,15.840000000000146,17.080000000000013
1174,5,966.75,609.57,32.65999999999997,19.389999999999986
1174,6,1164.92,463.42,29.149999999999864,29.25999999999999
1174,7,1051.03,253.86,34.600000000000136,16.189999999999998
1174,8,1031.13,509.18,19.269999999999982,24.569999999999993
1174,9,863.03,365.54,30.769999999999982,21.560000000000002
1175,10,936.44,377.98,23.469999999999914,19.069999999999993
1175,1,936.6,323.8,18.379999999999995,11.149999999999977
1175,2,1216.87,388.72,20.090000000000146,14.299999999999955
1175,3,1061.92,247.72,15.970000000000027,16.97
1175,5,966.4,609.27,32.64999999999998,19.379999999999995
1175,6,1164.67,463.65,29.299999999999955,29.160000000000025
1175,7,1050.94,253.64,34.83999999999992,16.04000000000002
1175,8,1031.13,509.48,19.269999999999982,24.569999999999936
1175,9,863.03,365.68,30.769999999999982,21.420000000000016
1176,10,936.45,377.78,23.329999999999927,19.230000000000018
1176,1,936.6,323.8,18.350000000000023,11.120000000000005
1176,2,1216.86,388.73,20.080000000000155,14.299999999999955
1176,3,1061.75,247.27,16.1099999999999,16.879999999999967
1176,5,966.05,608.96,32.65000000000009,19.389999999999986
1176,6,1164.42,463.88,29.439999999999827,29.069999999999993
1176,7,1050.86,253.42,35.070000000000164,15.890000000000015
1176,8,1031.14,509.78,19.269999999999982,24.58000000000004
1176,9,863.03,365.81,30.769999999999982,21.29000000000002
1177,10,936.45,377.58,23.199999999999932,19.390000000000043
1177,1,936.6,323.8,18.319999999999936,11.079999999999984
1177,2,1216.85,388.73,20.080000000000155,14.299999999999955
1177,3,1061.59,246.83,16.230000000000018,16.77000000000001
1177,5,965.69,608.66,32.65999999999997,19.389999999999986
1177,6,1164.17,464.11,29.579999999999927,28.96999999999997
1177,7,1050.77,253.19,35.309999999999945,15.75
1177,8,1031.15,510.08,19.269999999999982,24.579999999999984
1177,9,863.03,365.95,30.769999999999982,21.150000000000034
1178,10,936.46,377.38,23.059999999999945,19.55000000000001
1178,1,936.6,323.8,18.289999999999964,11.039999999999964
1178,2,1216.83,388.73,20.090000000000146,14.299999999999955
1178,3,1061.43,246.39,16.3599999999999,16.660000000000025
1178,5,965.37,608.55,32.65999999999997,19.3900000000001
1178,6,1163.92,464.34,29.720000000000027,28.870000000000005
1178,7,1050.68,252.97,35.539999999999964,15.590000000000003
1178,8,1031.16,510.38,19.269999999999982,24.58000000000004
1178,9,863.03,366.09,30.769999999999982,21.010000000000048
1179,10,936.47,377.19,22.91999999999996,19.69999999999999
1179,1,936.6,323.8,18.25999999999999,11.009999999999991
1179,2,1216.82,388.73,20.090000000000146,14.299999999999955
1179,3,1061.27,245.94,16.49000000000001,16.560000000000002
1179,5,965.05,608.44,32.66000000000008,19.389999999999986
1179,6,1163.66,464.57,29.87999999999988,28.78000000000003
1179,7,1050.6,252.75,35.76999999999998,15.439999999999998
1179,8,1031.17,510.68,19.269999999999982,24.579999999999984
1179,9,863.03,366.23,30.769999999999982,20.870000000000005
1180,10,936.47,376.99,22.789999999999964,19.849999999999966
1180,1,936.6,323.8,18.230000000000018,10.96999999999997
1180,2,1216.81,388.73,20.080000000000155,14.299999999999955
1180,3,1061.1,245.5,16.63000000000011,16.44999999999999
1180,5,964.73,608.33,32.65999999999997,19.389999999999986
1180,6,1163.41,464.8,30.019999999999982,28.680000000000007
1180,7,1050.51,252.53,36.00999999999999,15.289999999999992
1180,8,1031.18,510.98,19.269999999999982,24.579999999999927
1180,9,863.03,366.37,30.769999999999982,20.730000000000018
1181,10,936.48,376.79,22.649999999999977,20.00999999999999
1181,1,936.6,323.8,18.199999999999932,10.930000000000007
1181,2,1216.8,388.73,20.080000000000155,14.299999999999955
1181,3,1060.94,245.05,16.75999999999999,16.349999999999966
1181,5,964.41,608.22,32.66000000000008,19.389999999999986
1181,6,1163.16,465.03,30.159999999999854,28.590000000000032
1181,7,1050.42,252.3,36.25,15.149999999999977
1181,8,1031.19,511.28,19.269999999999982,24.58000000000004
1181,9,863.03,366.5,30.769999999999982,20.600000000000023
1182,10,936.48,376.59,22.50999999999999,20.170000000000016
1182,1,936.6,323.8,18.16999999999996,10.899999999999977
1182,2,1216.78,388.73,20.089999999999918,14.299999999999955
1182,3,1060.76,244.6,16.809999999999945,16.42999999999998
1182,5,964.1,608.11,32.64999999999998,19.389999999999986
1182,6,1162.91,465.26,30.309999999999945,28.49000000000001
1182,7,1050.34,252.08,36.48000000000002,14.999999999999972
1182,8,1031.19,511.58,19.269999999999982,24.579999999999984
1182,9,863.03,366.64,30.769999999999982,20.460000000000036
1183,10,936.49,376.4,22.370000000000005,20.32000000000005
1183,1,936.6,323.8,18.139999999999986,10.860000000000014
1183,2,1216.77,388.74,20.079999999999927,14.300000000000011
1183,3,1060.58,244.14,16.860000000000127,16.52000000000004
1183,5,963.78,608.0,32.64999999999998,19.389999999999986
1183,6,1162.66,465.49,30.449999999999818,28.399999999999977
1183,7,1050.25,251.86,36.710000000000036,14.839999999999975
1183,8,1031.2,511.89,19.269999999999982,24.57000000000005
1183,9,863.03,366.78,30.769999999999982,20.32000000000005
1184,10,936.5,376.2,22.230000000000018,20.480000000000018
1184,1,936.6,323.8,18.110000000000014,10.819999999999993
1184,2,1216.76,388.74,20.079999999999927,14.300000000000011
1184,3,1060.39,243.68,16.919999999999845,16.610000000000014
1184,5,963.46,607.89,32.64999999999998,19.389999999999986
1184,6,1162.41,465.72,30.589999999999918,28.299999999999955
1184,7,1050.16,251.63,36.94999999999982,14.699999999999989
1184,8,1031.21,512.19,19.269999999999982,24.569999999999936
1184,9,863.03,366.92,30.769999999999982,20.180000000000007
1185,10,936.5,376.0,22.100000000000023,20.639999999999986
1185,1,936.6,323.8,18.079999999999927,10.789999999999964
1185,2,1216.74,388.74,20.089999999999918,14.300000000000011
1185,3,1060.21,243.23,16.960000000000036,16.700000000000017
1185,5,963.14,607.78,32.64999999999998,19.389999999999986
1185,6,1162.16,465.95,30.74000000000001,28.210000000000036
1185,7,1050.08,251.41,37.180000000000064,14.549999999999983
1185,8,1031.22,512.49,19.269999999999982,24.569999999999936
1185,9,863.03,367.06,30.769999999999982,20.04000000000002
1186,10,936.5,376.05,22.220000000000027,20.589999999999975
1186,1,936.6,323.8,18.049999999999955,10.75
1186,2,1216.73,388.74,20.079999999999927,14.300000000000011
1186,3,1060.03,242.77,17.00999999999999,16.789999999999992
1186,5,962.82,607.67,32.64999999999998,19.389999999999986
1186,6,1161.91,466.18,30.87999999999988,28.110000000000014
1186,7,1049.99,251.19,37.42000000000007,14.399999999999977
1186,8,1031.23,512.79,19.269999999999982,24.58000000000004
1186,9,863.03,367.19,30.769999999999982,19.910000000000025
1187,10,936.5,376.11,22.340000000000032,20.529999999999973
1187,1,936.6,323.8,18.019999999999982,10.70999999999998
1187,2,1216.72,388.74,20.079999999999927,14.300000000000011
1187,3,1059.84,242.31,17.070000000000164,16.879999999999995
1187,5,962.5,607.56,32.64999999999998,19.3900000000001
1187,6,1161.66,466.41,31.019999999999982,28.00999999999999
1187,7,1049.9,250.97,37.659999999999854,14.250000000000028
1187,8,1031.24,513.09,19.269999999999982,24.579999999999927
1187,9,863.03,367.33,30.769999999999982,19.77000000000004
1188,10,936.5,376.16,22.460000000000036,20.47999999999996
1188,1,936.6,323.8,17.99000000000001,10.680000000000007
1188,2,1216.7,388.74,20.089999999999918,14.300000000000011
1188,3,1059.66,241.85,17.11999999999989,16.97
1188,5,962.18,607.45,32.65000000000009,19.389999999999986
1188,6,1161.41,466.64,31.159999999999854,27.920000000000016
1188,7,1049.82,250.74,37.88000000000011,14.099999999999966
1188,8,1031.25,513.39,19.269999999999982,24.58000000000004
1188,9,863.03,367.47,30.769999999999982,19.629999999999995
1189,10,936.5,376.22,22.58000000000004,20.41999999999996
1189,1,936.6,323.8,17.959999999999923,10.639999999999986
1189,2,1216.69,388.74,20.079999999999927,14.300000000000011
1189,3,1059.48,241.4,17.170000000000073,17.049999999999983
1189,5,961.86,607.34,32.64999999999998,19.389999999999986
1189,6,1161.16,466.87,31.309999999999945,27.819999999999993
1189,7,1049.73,250.52,38.11999999999989,13.950000000000017
1189,8,1031.25,513.69,19.269999999999982,24.579999999999927
1189,9,863.03,367.61,30.769999999999982,19.49000000000001
1190,10,936.5,376.27,22.700000000000045,20.370000000000005
1190,1,936.6,323.8,17.92999999999995,10.599999999999966
1190,2,1216.68,388.75,20.079999999999927,14.300000000000011
1190,3,1059.3,240.94,17.220000000000027,17.139999999999986
1190,5,961.54,607.23,32.66000000000008,19.389999999999986
1190,6,1160.91,467.1,31.449999999999818,27.72999999999996
1190,7,1049.64,250.3,38.3599999999999,13.800000000000011
1190,8,1031.26,513.99,19.269999999999982,24.58000000000004
1190,9,863.03,367.75,30.769999999999982,19.350000000000023
1191,10,936.5,376.32,22.82000000000005,20.319999999999993
1191,1,936.6,323.8,17.899999999999977,10.569999999999993
1191,2,1216.66,388.75,20.089999999999918,14.300000000000011
1191,3,1059.11,240.48,17.2800000000002,17.22999999999999
1191,5,961.22,607.12,32.65999999999997,19.389999999999986
1191,6,1160.65,467.33,31.59999999999991,27.629999999999995
1191,7,1049.45,250.21,38.34999999999991,13.799999999999983
1191,8,1031.27,514.29,19.269999999999982,24.58000000000004
1191,9,863.03,367.88,30.769999999999982,19.220000000000027
1192,10,936.5,376.38,22.940000000000055,20.25999999999999
1192,1,936.6,323.8,17.870000000000005,10.529999999999973
1192,2,1216.65,388.75,20.079999999999927,14.300000000000011
1192,3,1058.93,240.03,17.319999999999936,17.32000000000002
1192,5,960.9,607.01,32.65999999999997,19.389999999999986
1192,6,1160.4,467.56,31.75,27.54000000000002
1192,7,1049.25,250.12,38.34999999999991,13.810000000000002
1192,8,1031.28,514.59,19.269999999999982,24.579999999999927
1192,9,863.03,368.02,30.769999999999982,19.08000000000004
1193,10,936.5,376.43,23.059999999999945,20.20999999999998
1193,1,936.6,323.8,17.840000000000032,10.490000000000009
1193,2,1216.64,388.75,20.079999999999927,14.300000000000011
1193,3,1058.75,239.57,17.36999999999989,17.410000000000025
1193,5,960.58,606.9,32.65999999999997,19.389999999999986
1193,6,1160.15,467.79,31.889999999999873,27.439999999999998
1193,7,1049.05,250.04,38.36000000000013,13.799999999999983
1193,8,1031.29,514.9,19.269999999999982,24.57000000000005
1193,9,863.03,368.16,30.769999999999982,18.939999999999998
1194,10,936.5,376.49,23.17999999999995,20.149999999999977
1194,1,936.6,323.8,17.809999999999945,10.45999999999998
1194,2,1216.62,388.75,20.090000000000146,14.300000000000011
1194,3,1058.57,239.11,17.420000000000073,17.5
1194,5,960.26,606.79,32.65999999999997,19.389999999999986
1194,6,1159.9,468.02,32.02999999999997,27.340000000000032
1194,7,1048.85,249.95,38.36000000000013,13.800000000000011
1194,8,1031.3,515.2,19.269999999999982,24.569999999999936
1194,9,863.03,368.3,30.769999999999982,18.80000000000001
1195,10,936.5,376.54,23.299999999999955,20.099999999999966
1195,1,936.6,323.8,17.779999999999973,10.420000000000016
1195,2,1216.61,388.75,20.090000000000146,14.300000000000011
1195,3,1058.38,238.66,17.47999999999979,17.580000000000013
1195,5,959.95,606.68,32.64999999999998,19.3900000000001
1195,6,1159.65,468.26,32.179999999999836,27.24000000000001
1195,7,1048.65,249.86,38.3599999999999,13.810000000000002
1195,8,1031.31,515.5,19.269999999999982,24.57000000000005
1195,9,863.03,368.44,30.769999999999982,18.660000000000025
1196,10,936.5,376.59,23.41999999999996,20.05000000000001
1196,1,936.6,323.8,17.75,10.379999999999995
1196,2,1216.6,388.75,20.080000000000155,14.300000000000011
1196,3,1058.2,238.2,17.529999999999973,17.670000000000016
1196,5,959.63,606.57,32.64999999999998,19.389999999999986
1196,6,1159.4,468.49,32.319999999999936,27.139999999999986
1196,7,1048.46,249.78,38.34999999999991,13.799999999999983
